Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 4
Decoder hidden units: 32
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 825,442

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
   36 |   1.5373 |     46.213 |   1.5214 |     45.466 |     0.8
   37 |   1.5338 |     46.245 |   1.5124 |     45.466 |     0.8
   38 |   1.5225 |     46.202 |   1.5034 |     45.466 |     0.9
   39 |   1.5098 |     46.218 |   1.4940 |     45.466 |     0.9
   40 |   1.4973 |     46.218 |   1.4822 |     45.466 |     0.9
   41 |   1.4872 |     46.240 |   1.4707 |     45.466 |     0.9
   42 |   1.4752 |     46.207 |   1.4579 |     45.466 |     0.9
   43 |   1.4616 |     46.207 |   1.4464 |     45.466 |     1.0
   44 |   1.4508 |     46.213 |   1.4362 |     45.466 |     1.0
   45 |   1.4376 |     46.148 |   1.4274 |     45.466 |     1.0
   46 |   1.4300 |     46.278 |   1.4213 |     45.466 |     1.0
   47 |   1.4200 |     46.229 |   1.4117 |     45.466 |     1.1
   48 |   1.4124 |     46.272 |   1.4054 |     45.466 |     1.1
   49 |   1.4040 |     46.186 |   1.3994 |     45.466 |     1.1
   50 |   1.3948 |     45.703 |   1.3908 |     44.608 |     1.1
   51 |   1.3895 |     45.281 |   1.3842 |     44.179 |     1.1
   52 |   1.3787 |     45.048 |   1.3779 |     44.026 |     1.2
   53 |   1.3701 |     44.842 |   1.3700 |     44.056 |     1.2
   54 |   1.3651 |     44.728 |   1.3664 |     44.026 |     1.2
   55 |   1.3580 |     44.463 |   1.3637 |     43.995 |     1.2
   56 |   1.3546 |     44.251 |   1.3572 |     43.811 |     1.3
   57 |   1.3464 |     44.148 |   1.3527 |     43.689 |     1.3
   58 |   1.3416 |     44.224 |   1.3485 |     43.689 |     1.3
   59 |   1.3363 |     44.164 |   1.3438 |     43.566 |     1.3
   60 |   1.3297 |     43.731 |   1.3388 |     43.566 |     1.3
   61 |   1.3254 |     43.666 |   1.3373 |     43.597 |     1.4
   62 |   1.3193 |     43.617 |   1.3339 |     43.444 |     1.4
   63 |   1.3181 |     43.173 |   1.3292 |     43.505 |     1.4
   64 |   1.3109 |     43.368 |   1.3290 |     42.555 |     1.4
   65 |   1.3105 |     43.027 |   1.3252 |     42.494 |     1.5
   66 |   1.3082 |     43.005 |   1.3220 |     43.413 |     1.5
   67 |   1.3015 |     42.669 |   1.3174 |     43.413 |     1.5
   68 |   1.2982 |     42.761 |   1.3167 |     42.800 |     1.5
   69 |   1.2936 |     42.512 |   1.3129 |     43.137 |     1.5
   70 |   1.2897 |     42.414 |   1.3128 |     42.984 |     1.6
   71 |   1.2824 |     42.328 |   1.3101 |     42.831 |     1.6
   72 |   1.2819 |     42.192 |   1.3092 |     42.953 |     1.6
   73 |   1.2765 |     42.208 |   1.3072 |     43.076 |     1.6
   74 |   1.2726 |     42.051 |   1.3049 |     42.984 |     1.7
   75 |   1.2705 |     41.851 |   1.3026 |     42.831 |     1.7
   76 |   1.2691 |     41.976 |   1.2998 |     42.892 |     1.7
   77 |   1.2643 |     41.856 |   1.2967 |     42.862 |     1.7
   78 |   1.2640 |     41.694 |   1.2945 |     42.096 |     1.7
   79 |   1.2608 |     41.726 |   1.2953 |     42.831 |     1.8
   80 |   1.2569 |     41.775 |   1.2946 |     43.199 |     1.8
   81 |   1.2538 |     41.477 |   1.2917 |     43.045 |     1.8
   82 |   1.2477 |     41.482 |   1.2865 |     42.096 |     1.8
   83 |   1.2502 |     41.304 |   1.2907 |     43.107 |     1.9
   84 |   1.2426 |     41.190 |   1.2893 |     43.137 |     1.9
   85 |   1.2430 |     41.136 |   1.2889 |     42.862 |     1.9
   86 |   1.2368 |     41.136 |   1.2862 |     42.800 |     1.9
   87 |   1.2399 |     41.130 |   1.2825 |     42.739 |     1.9
   88 |   1.2311 |     41.054 |   1.2789 |     42.953 |     2.0
   89 |   1.2278 |     40.962 |   1.2818 |     42.892 |     2.0
   90 |   1.2271 |     40.610 |   1.2772 |     42.831 |     2.0
   91 |   1.2240 |     40.556 |   1.2754 |     42.525 |     2.0
   92 |   1.2237 |     40.556 |   1.2765 |     42.647 |     2.1
   93 |   1.2186 |     40.258 |   1.2729 |     42.433 |     2.1
   94 |   1.2159 |     40.410 |   1.2700 |     42.525 |     2.1
   95 |   1.2140 |     40.290 |   1.2702 |     42.402 |     2.1
   96 |   1.2105 |     40.236 |   1.2647 |     42.402 |     2.1
   97 |   1.2057 |     40.128 |   1.2629 |     42.096 |     2.2
   98 |   1.2063 |     40.155 |   1.2640 |     42.249 |     2.2
   99 |   1.2048 |     39.824 |   1.2614 |     41.667 |     2.2
  100 |   1.2017 |     39.987 |   1.2615 |     42.310 |     2.2
  101 |   1.1978 |     39.954 |   1.2626 |     42.525 |     2.3
  102 |   1.1974 |     40.036 |   1.2595 |     42.555 |     2.3
  103 |   1.1922 |     39.711 |   1.2627 |     42.616 |     2.3
  104 |   1.1899 |     39.797 |   1.2609 |     41.575 |     2.3
  105 |   1.1882 |     39.819 |   1.2589 |     42.616 |     2.3
  106 |   1.1841 |     39.738 |   1.2588 |     41.697 |     2.4
  107 |   1.1833 |     39.754 |   1.2575 |     42.555 |     2.4
  108 |   1.1814 |     39.483 |   1.2589 |     41.330 |     2.4
  109 |   1.1817 |     39.516 |   1.2543 |     42.249 |     2.4
  110 |   1.1792 |     39.548 |   1.2489 |     42.034 |     2.4
  111 |   1.1755 |     39.732 |   1.2520 |     42.279 |     2.5
  112 |   1.1726 |     39.429 |   1.2490 |     42.371 |     2.5
  113 |   1.1710 |     39.337 |   1.2506 |     42.341 |     2.5
  114 |   1.1682 |     39.272 |   1.2495 |     42.034 |     2.5
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 32
Encoder layers: 2
Decoder hidden units: 32
Decoder layers: 4
Dropout: 0.0
Trainable parameters: 189,794

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.8734 |     77.129 |   2.3375 |     58.824 |     0.0
    2 |   2.1154 |     58.425 |   1.9502 |     53.799 |     0.0
    3 |   1.8114 |     49.816 |   1.6845 |     45.650 |     0.0
    4 |   1.6078 |     46.213 |   1.5410 |     45.466 |     0.1
    5 |   1.5097 |     46.148 |   1.4737 |     45.987 |     0.1
    6 |   1.4621 |     46.245 |   1.4397 |     45.466 |     0.1
    7 |   1.4319 |     46.391 |   1.4166 |     45.251 |     0.1
    8 |   1.4099 |     46.034 |   1.3936 |     44.975 |     0.1
    9 |   1.3843 |     45.736 |   1.3708 |     44.577 |     0.1
   10 |   1.3623 |     45.161 |   1.3606 |     44.945 |     0.1
   11 |   1.3418 |     44.701 |   1.3398 |     44.118 |     0.1
   12 |   1.3252 |     44.311 |   1.3278 |     43.964 |     0.2
   13 |   1.3117 |     44.040 |   1.3127 |     44.516 |     0.2
   14 |   1.2964 |     44.110 |   1.2996 |     44.332 |     0.2
   15 |   1.2804 |     43.709 |   1.2940 |     44.393 |     0.2
   16 |   1.2646 |     43.558 |   1.2899 |     43.719 |     0.2
   17 |   1.2476 |     42.848 |   1.2690 |     43.352 |     0.2
   18 |   1.2377 |     42.414 |   1.2649 |     42.004 |     0.2
   19 |   1.2229 |     42.057 |   1.2461 |     42.188 |     0.3
   20 |   1.2130 |     41.705 |   1.2404 |     42.310 |     0.3
   21 |   1.1974 |     41.206 |   1.2370 |     42.923 |     0.3
   22 |   1.1798 |     40.659 |   1.2211 |     41.728 |     0.3
   23 |   1.1659 |     40.112 |   1.2221 |     42.310 |     0.3
   24 |   1.1552 |     39.570 |   1.1997 |     40.931 |     0.3
   25 |   1.1451 |     39.288 |   1.1926 |     40.839 |     0.3
   26 |   1.1211 |     38.015 |   1.1860 |     40.502 |     0.3
   27 |   1.1141 |     37.663 |   1.1705 |     39.767 |     0.4
   28 |   1.0872 |     36.790 |   1.1822 |     39.859 |     0.4
   29 |   1.0737 |     36.053 |   1.1873 |     39.798 |     0.4
   30 |   1.0639 |     35.820 |   1.1695 |     39.859 |     0.4
   31 |   1.0507 |     35.165 |   1.1577 |     39.093 |     0.4
   32 |   1.0328 |     34.693 |   1.1437 |     37.806 |     0.4
   33 |   1.0174 |     34.011 |   1.1412 |     38.235 |     0.4
   34 |   1.0011 |     32.922 |   1.1395 |     38.358 |     0.4
   35 |   0.9850 |     32.293 |   1.1393 |     37.714 |     0.5
   36 |   0.9701 |     31.740 |   1.1231 |     36.857 |     0.5
   37 |   0.9590 |     31.491 |   1.1219 |     37.010 |     0.5
   38 |   0.9368 |     30.668 |   1.1154 |     36.489 |     0.5
   39 |   0.9291 |     30.668 |   1.1377 |     37.071 |     0.5
   40 |   0.9171 |     29.828 |   1.1085 |     35.692 |     0.5
   41 |   0.8975 |     29.280 |   1.1023 |     35.846 |     0.5
   42 |   0.8928 |     29.308 |   1.0901 |     36.183 |     0.6
   43 |   0.8706 |     28.240 |   1.0982 |     35.907 |     0.6
   44 |   0.8751 |     28.370 |   1.1162 |     35.784 |     0.6
   45 |   0.8483 |     27.866 |   1.1004 |     35.631 |     0.6
   46 |   0.8339 |     27.368 |   1.0901 |     35.294 |     0.6
   47 |   0.8251 |     26.582 |   1.0727 |     34.191 |     0.6
   48 |   0.8119 |     26.533 |   1.1018 |     34.835 |     0.6
   49 |   0.8030 |     26.436 |   1.0863 |     34.743 |     0.6
   50 |   0.7950 |     25.656 |   1.0880 |     34.252 |     0.7
   51 |   0.7807 |     25.623 |   1.0986 |     33.793 |     0.7
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 32
Encoder hidden units: 128
Encoder layers: 4
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 2,423,490

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.3484 |     89.917 |   2.9943 |     83.333 |     0.1
    2 |   2.7569 |     80.305 |   2.6136 |     59.467 |     0.2
    3 |   2.4990 |     59.807 |   2.4102 |     58.824 |     0.3
    4 |   2.3190 |     58.480 |   2.2497 |     58.824 |     0.3
    5 |   2.1882 |     57.569 |   2.1350 |     58.517 |     0.4
    6 |   2.0926 |     56.540 |   2.0469 |     58.119 |     0.5
    7 |   2.0101 |     55.781 |   1.9679 |     53.768 |     0.6
    8 |   1.9393 |     54.985 |   1.8940 |     53.768 |     0.7
    9 |   1.8665 |     52.547 |   1.8246 |     48.346 |     0.8
   10 |   1.8020 |     49.388 |   1.7612 |     48.346 |     0.8
   11 |   1.7426 |     48.824 |   1.7063 |     48.346 |     0.9
   12 |   1.6939 |     48.689 |   1.6604 |     48.346 |     1.0
   13 |   1.6498 |     47.968 |   1.6219 |     45.466 |     1.1
   14 |   1.6147 |     46.359 |   1.5895 |     45.466 |     1.2
   15 |   1.5843 |     46.213 |   1.5625 |     45.466 |     1.3
   16 |   1.5600 |     46.218 |   1.5400 |     45.466 |     1.4
   17 |   1.5383 |     46.245 |   1.5209 |     45.466 |     1.4
   18 |   1.5207 |     46.218 |   1.5050 |     45.466 |     1.5
   19 |   1.5036 |     46.251 |   1.4903 |     45.466 |     1.6
   20 |   1.4909 |     46.413 |   1.4763 |     45.466 |     1.7
   21 |   1.4755 |     46.240 |   1.4648 |     45.650 |     1.8
   22 |   1.4675 |     46.321 |   1.4547 |     45.956 |     1.9
   23 |   1.4553 |     46.348 |   1.4459 |     45.956 |     2.0
   24 |   1.4510 |     46.283 |   1.4392 |     46.048 |     2.0
   25 |   1.4407 |     46.213 |   1.4336 |     45.833 |     2.1
   26 |   1.4336 |     46.261 |   1.4273 |     46.017 |     2.2
   27 |   1.4272 |     46.093 |   1.4205 |     46.048 |     2.3
   28 |   1.4225 |     46.245 |   1.4141 |     46.017 |     2.4
   29 |   1.4165 |     46.115 |   1.4087 |     45.864 |     2.5
   30 |   1.4073 |     45.806 |   1.4027 |     45.037 |     2.5
   31 |   1.4054 |     45.709 |   1.3984 |     44.761 |     2.6
   32 |   1.3958 |     45.535 |   1.3934 |     44.945 |     2.7
   33 |   1.3913 |     45.579 |   1.3897 |     44.638 |     2.8
   34 |   1.3850 |     45.189 |   1.3852 |     44.485 |     2.9
   35 |   1.3825 |     45.357 |   1.3823 |     44.577 |     3.0
   36 |   1.3722 |     44.901 |   1.3752 |     44.485 |     3.0
   37 |   1.3682 |     44.918 |   1.3747 |     43.873 |     3.1
   38 |   1.3629 |     44.641 |   1.3677 |     44.026 |     3.2
   39 |   1.3521 |     44.506 |   1.3655 |     44.822 |     3.3
   40 |   1.3457 |     44.419 |   1.3619 |     43.995 |     3.4
   41 |   1.3377 |     43.764 |   1.3578 |     42.739 |     3.5
   42 |   1.3326 |     43.276 |   1.3515 |     43.107 |     3.6
   43 |   1.3249 |     43.379 |   1.3511 |     43.015 |     3.6
   44 |   1.3198 |     43.021 |   1.3455 |     42.463 |     3.7
   45 |   1.3122 |     42.566 |   1.3452 |     42.831 |     3.8
   46 |   1.3050 |     42.512 |   1.3434 |     42.892 |     3.9
   47 |   1.2995 |     42.366 |   1.3401 |     42.586 |     4.0
   48 |   1.2899 |     41.927 |   1.3393 |     42.004 |     4.1
   49 |   1.2810 |     41.407 |   1.3325 |     42.586 |     4.1
   50 |   1.2760 |     41.336 |   1.3314 |     41.973 |     4.2
   51 |   1.2676 |     40.957 |   1.3240 |     41.575 |     4.3
   52 |   1.2614 |     40.756 |   1.3245 |     41.912 |     4.4
   53 |   1.2517 |     40.410 |   1.3189 |     41.789 |     4.5
   54 |   1.2454 |     40.258 |   1.3210 |     41.697 |     4.6
   55 |   1.2387 |     40.068 |   1.3183 |     42.065 |     4.7
   56 |   1.2342 |     40.063 |   1.3119 |     41.544 |     4.7
   57 |   1.2246 |     39.602 |   1.3112 |     41.636 |     4.8
   58 |   1.2178 |     39.629 |   1.3065 |     41.299 |     4.9
   59 |   1.2179 |     39.526 |   1.3022 |     41.299 |     5.0
   60 |   1.2060 |     38.817 |   1.3023 |     41.513 |     5.1
   61 |   1.1984 |     38.833 |   1.2942 |     40.901 |     5.2
   62 |   1.1931 |     38.454 |   1.2969 |     41.146 |     5.2
   63 |   1.1895 |     38.562 |   1.2978 |     40.717 |     5.3
   64 |   1.1800 |     38.069 |   1.2917 |     40.564 |     5.4
   65 |   1.1770 |     38.215 |   1.2951 |     40.931 |     5.5
   66 |   1.1687 |     37.890 |   1.2866 |     40.380 |     5.6
   67 |   1.1595 |     37.668 |   1.2843 |     40.748 |     5.7
   68 |   1.1504 |     37.565 |   1.2872 |     40.686 |     5.7
   69 |   1.1473 |     37.256 |   1.2797 |     40.319 |     5.8
   70 |   1.1386 |     37.207 |   1.2743 |     40.288 |     5.9
   71 |   1.1360 |     37.083 |   1.2768 |     40.594 |     6.0
   72 |   1.1305 |     36.736 |   1.2722 |     40.227 |     6.1
   73 |   1.1233 |     36.752 |   1.2661 |     39.951 |     6.2
   74 |   1.1152 |     36.308 |   1.2685 |     40.043 |     6.3
   75 |   1.1102 |     36.254 |   1.2568 |     40.043 |     6.3
   76 |   1.1046 |     36.167 |   1.2614 |     39.522 |     6.4
   77 |   1.0950 |     36.026 |   1.2605 |     40.135 |     6.5
   78 |   1.0904 |     35.577 |   1.2571 |     40.165 |     6.6
   79 |   1.0826 |     35.371 |   1.2543 |     39.645 |     6.7
   80 |   1.0812 |     35.203 |   1.2463 |     39.430 |     6.8
   81 |   1.0748 |     35.268 |   1.2440 |     39.400 |     6.8
   82 |   1.0657 |     35.197 |   1.2447 |     39.522 |     6.9
   83 |   1.0640 |     34.861 |   1.2418 |     39.124 |     7.0
   84 |   1.0578 |     34.986 |   1.2456 |     39.859 |     7.1
   85 |   1.0516 |     34.720 |   1.2372 |     39.185 |     7.2
   86 |   1.0410 |     34.477 |   1.2332 |     38.634 |     7.3
   87 |   1.0355 |     34.357 |   1.2330 |     39.093 |     7.4
   88 |   1.0359 |     34.108 |   1.2310 |     38.971 |     7.4
   89 |   1.0281 |     34.233 |   1.2264 |     38.787 |     7.5
   90 |   1.0211 |     34.011 |   1.2287 |     38.971 |     7.6
   91 |   1.0184 |     33.848 |   1.2292 |     38.725 |     7.7
   92 |   1.0121 |     33.534 |   1.2254 |     39.308 |     7.8
   93 |   1.0075 |     33.220 |   1.2259 |     38.756 |     7.9
   94 |   1.0006 |     33.236 |   1.2267 |     38.480 |     7.9
   95 |   0.9933 |     33.138 |   1.2169 |     37.960 |     8.0
   96 |   0.9908 |     32.819 |   1.2204 |     38.419 |     8.1
   97 |   0.9840 |     32.699 |   1.2265 |     39.216 |     8.2
   98 |   0.9772 |     32.553 |   1.2178 |     38.388 |     8.3
   99 |   0.9743 |     32.564 |   1.2141 |     38.266 |     8.4
  100 |   0.9727 |     32.228 |   1.2080 |     37.960 |     8.5
  101 |   0.9594 |     32.103 |   1.2181 |     38.266 |     8.5
  102 |   0.9591 |     31.892 |   1.2041 |     37.623 |     8.6
  103 |   0.9558 |     31.832 |   1.2082 |     37.500 |     8.7
  104 |   0.9510 |     31.708 |   1.2070 |     37.561 |     8.8
  105 |   0.9466 |     31.209 |   1.2083 |     37.745 |     8.9
  106 |   0.9400 |     31.025 |   1.2070 |     37.684 |     9.0
  107 |   0.9370 |     31.063 |   1.2026 |     37.898 |     9.0
  108 |   0.9301 |     31.150 |   1.2056 |     37.531 |     9.1
  109 |   0.9250 |     30.472 |   1.2050 |     37.132 |     9.2
  110 |   0.9175 |     30.559 |   1.2010 |     36.979 |     9.3
  111 |   0.9191 |     30.223 |   1.2027 |     37.561 |     9.4
  112 |   0.9135 |     30.050 |   1.2077 |     36.979 |     9.5
  113 |   0.9052 |     30.066 |   1.2049 |     36.979 |     9.6
  114 |   0.9000 |     29.801 |   1.2048 |     37.194 |     9.6
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 128
Encoder layers: 4
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 2,485,602

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.3680 |     88.318 |   3.0386 |     82.935 |     0.1
    2 |   2.8015 |     82.586 |   2.6597 |     70.037 |     0.2
    3 |   2.5402 |     63.047 |   2.4381 |     58.824 |     0.3
    4 |   2.3524 |     58.436 |   2.2820 |     58.824 |     0.3
    5 |   2.2210 |     57.493 |   2.1626 |     58.793 |     0.4
    6 |   2.1202 |     56.805 |   2.0719 |     56.464 |     0.5
    7 |   2.0396 |     56.128 |   1.9964 |     54.013 |     0.6
    8 |   1.9650 |     54.936 |   1.9283 |     50.153 |     0.7
    9 |   1.8999 |     50.271 |   1.8663 |     48.315 |     0.8
   10 |   1.8414 |     48.998 |   1.8090 |     48.284 |     0.8
   11 |   1.7858 |     48.759 |   1.7544 |     48.346 |     0.9
   12 |   1.7364 |     48.651 |   1.7047 |     48.376 |     1.0
   13 |   1.6883 |     48.635 |   1.6597 |     48.376 |     1.1
   14 |   1.6463 |     48.591 |   1.6200 |     48.346 |     1.2
   15 |   1.6066 |     47.833 |   1.5850 |     45.527 |     1.3
   16 |   1.5721 |     46.272 |   1.5513 |     45.404 |     1.4
   17 |   1.5421 |     46.088 |   1.5223 |     45.251 |     1.4
   18 |   1.5140 |     46.039 |   1.4988 |     45.221 |     1.5
   19 |   1.4939 |     46.034 |   1.4795 |     45.251 |     1.6
   20 |   1.4723 |     45.844 |   1.4645 |     45.190 |     1.7
   21 |   1.4535 |     45.763 |   1.4471 |     44.853 |     1.8
   22 |   1.4355 |     45.552 |   1.4352 |     44.332 |     1.9
   23 |   1.4201 |     44.977 |   1.4201 |     44.792 |     1.9
   24 |   1.4059 |     44.863 |   1.4098 |     44.240 |     2.0
   25 |   1.3892 |     44.609 |   1.3946 |     44.761 |     2.1
   26 |   1.3780 |     44.750 |   1.3843 |     45.098 |     2.2
   27 |   1.3652 |     44.343 |   1.3741 |     44.118 |     2.3
   28 |   1.3521 |     44.045 |   1.3639 |     44.179 |     2.4
   29 |   1.3355 |     43.861 |   1.3539 |     44.485 |     2.4
